1075;Schule;Ruppendorf;50.90786;13.598891
1076;Paulshain;Paulshain;50.914868;13.620078
1077;Wendeplatz;Obercunnersdorf (DW);50.917031;13.561604
1078;Wartehalle;Beerwalde (Kr PIR);50.888723;13.582886
1079;Forsthaus;Beerwalde (Kr PIR);50.878312;13.567655
1080;Böttcherei;Pretzschendorf;50.881409;13.521149
1081;Sportplatz;Pretzschendorf;50.878243;13.524044
1082;Schule;Pretzschendorf;50.874051;13.52493
1083;Mitte;Pretzschendorf;50.873923;13.527114
1084;Thomas-Müntzer-Straße;Pretzschendorf;50.863007;13.536885
1085;Abzw Röthenbach;Pretzschendorf;50.851128;13.537887
1086;Oberdorf;Friedersdorf (Kr PIR);50.845144;13.528702
1087;Gasthaus;Friedersdorf (Kr PIR);50.844378;13.522713
1088;Gasthof;Röthenbach b Dippold;50.853577;13.561954
1089;Landheim;Röthenbach b Dippold;50.864107;13.558371
1090;Abzw Hartmannsdorf;Röthenbach b Dippold;50.852222;13.563102
1091;Bobritzschtal;Hartmannsdorf (Kr PIR);50.831115;13.541388
1092;Unterdorf;Hartmannsdorf (Kr PIR);50.831809;13.549374
1093;Schule;Hartmannsdorf (Kr PIR);50.833796;13.558838
1094;Oberdorf;Hartmannsdorf (Kr PIR);50.827279;13.569479
1095;Sportplatz;Hartmannsdorf (Kr PIR);50.820928;13.577142
1096;Neubau;Hartmannsdorf (Kr PIR);50.814914;13.577152
1097;Abzweig Röthenbach (Gasthof);Hartmannsdorf (Kr PIR);50.830323;13.557033
1098;Talsperre Lehnmühle;Hartmannsdorf (Kr PIR);50.811994;13.59743
1099;Gasthof Kempe;Reichenau (Kr PIR);50.802723;13.565804
1100;Wendeplatz;Reichenau (Kr PIR);50.793257;13.575827
1101;Hufe;Reichenau (Kr PIR);50.809927;13.56962
1102;Abzw Weicheltmühle;Reichenau (Kr PIR);50.780459;13.596695
1103;Oberdorf;Reichenau (Kr PIR);50.788864;13.588827
1104;Buschhaus;Hermsdorf/Erzgeb.;50.773753;13.611055
1105;Busgarage;Hermsdorf/Erzgeb.;50.767125;13.623501
1106;Kirchplatz;Hermsdorf/Erzgeb.;50.760615;13.630065
1107;Mitteldorf;Hermsdorf/Erzgeb.;50.757465;13.632223
1108;Oberdorf;Hermsdorf/Erzgeb.;50.747299;13.643616
1109;Schule (Wendepl);Hermsdorf/Erzgeb.;50.759455;13.631342
1110;Neuhermsdorf;Neuhermsdorf/Hermsdf;50.735066;13.660555
1111;Kammstraße/Abzw Oberdorf;Hermsdorf/Erzgeb.;50.742111;13.640459
1112;Gasthaus (Berghof);Seyde;50.762409;13.656491
1113;Rotwasserhütte;Schellerhau;50.782077;13.682966
1114;Cafe Rotter;Schellerhau;50.779135;13.685626
1115;Hotel Stephanshöhe;Schellerhau;50.775966;13.690276
1116;Talblick;Schellerhau;50.772433;13.693367
1117;Oberer Gh/Botanischer Garten;Schellerhau;50.768148;13.699294
1118;Schneise 28;Schellerhau;50.764126;13.711253
1119;Wendeplatz;Zinnwald-Georgenfeld;50.736311;13.761876
1120;Grenzsteinhof;Zinnwald-Georgenfeld;50.736949;13.757154
1121;Geisingstraße;Zinnwald-Georgenfeld;50.743211;13.771076
1122;Bahnhof;Altenberg (Erzgeb);50.76596;13.753592
1123;Abzw Schellerhau;Altenberg (Erzgeb);50.769562;13.734531
1124;Platz des Bergmanns;Altenberg (Erzgeb);50.763292;13.761203
1125;Zinnwalder Straße;Altenberg (Erzgeb);50.756894;13.763386
1126;Siedlung;Altenberg (Erzgeb);50.762169;13.771211
1127;Weg zum Kahleberg;Altenberg (Erzgeb);50.754092;13.73138
1128;Rehefelder Straße;Altenberg (Erzgeb);50.758368;13.74367
1129;Zollhof;Zinnwald-Georgenfeld;50.74416;13.757084
1130;Grenzweg;Rehefeld-Zaunhaus;50.728834;13.702403
1131;Gasthof;Rehefeld-Zaunhaus;50.732339;13.697586
1132;Herklotzmühle;Rehefeld-Zaunhaus;50.741004;13.690249
1133;Abzw Neurehefeld;Rehefeld-Zaunhaus;50.731165;13.674327
1134;Bahnhof;Kipsdorf Kurort;50.806852;13.676834
1135;Waldbärenburg;Waldbärenburg;50.788683;13.697344
1136;Zur Bobbahn;Oberbärenburg;50.790116;13.719209
1137;Oberbärenburg;Oberbärenburg;50.794341;13.711861
1138;Leitenhof;Geising;50.755327;13.7971
1139;Bahnhof;Geising;50.760939;13.78643
1140;Teplitzer Straße;Geising;50.748023;13.779193
1141;Sandermühle;Geising;50.769521;13.791378
1142;Hartmannmühle;Geising;50.778533;13.792276
1143;Siedlung;Geising;50.75127;13.789066
1144;Poststraße;Geising;50.757872;13.792407
1145;Abzw Fürstenau;Löwenhain;50.755404;13.806046
1146;Feuerwehr (Schule);Löwenhain;50.760307;13.816256
1147;Unterdorf;Löwenhain;50.76321;13.824973
1148;Bauernmuseum;Liebenau b Dippoldis;50.798627;13.831516
1149;Alter Schulweg;Liebenau b Dippoldis;50.794293;13.840708
1150;Linde;Liebenau b Dippoldis;50.789875;13.848335
1151;Dorfplatz;Liebenau b Dippoldis;50.786688;13.855996
1152;Höhe;Liebenau b Dippoldis;50.779292;13.850683
1153;Oberdorf;Liebenau b Dippoldis;50.784172;13.86042
1154;Kratzhammer;Fürstenwalde (Kr PIR);50.761803;13.853706
1155;Erbgericht;Fürstenwalde (Kr PIR);50.759483;13.863905
1156;Oberdorf;Fürstenwalde (Kr PIR);50.758154;13.873887
1157;Wendeplatz;Fürstenau (Kr PIR);50.733385;13.834437
1158;Mitte;Fürstenau (Kr PIR);50.739868;13.830894
1159;Niederdorf;Fürstenau (Kr PIR);50.744877;13.831372
1160;Gottgetreu;Gottgetreu;50.74146;13.85585
1161;Abzw Fürstenau;Müglitz;50.745284;13.860733
1162;Abzw Johnsbach;Falkenhain (Kr PIR);50.814064;13.737471
1163;Kindergarten (Wendeplatz);Falkenhain (Kr PIR);50.816247;13.729762
1164;Waldidylle;Waldidylle;50.800326;13.730322
1165;Markt;Bärenstein (Kr PIR);50.800839;13.799145
1166;Kalkberg;Bärenstein (Kr PIR);50.799163;13.8064
1167;Huthaus;Bärenstein (Kr PIR);50.795562;13.810786
1168;Bahnhof;Bärenstein (Kr PIR);50.809223;13.79477
1169;Bärenklau;Bärenstein (Kr PIR);50.815223;13.782796
1170;Bahnhofstraße;Bärenstein (Kr PIR);50.806995;13.794061
1171;Bahnhof;Lauenstein (Sachs);50.786465;13.814207
1172;Talstraße;Lauenstein (Sachs);50.785236;13.816329
1173;Schule;Lauenstein (Sachs);50.78563;13.823917
1174;Schützenhaus;Lauenstein (Sachs);50.783932;13.825539
1175;Teplitzer Straße;Lauenstein (Sachs);50.782107;13.831891
1176;Wendeplatz;Dittersdorf (Kr PIR);50.837209;13.802943
1177;Mitte;Dittersdorf (Kr PIR);50.834805;13.805448
1178;Schule;Dittersdorf (Kr PIR);50.827481;13.805904
1179;Wendeplatz;Börnchen b Bärnstein;50.817743;13.811786
1180;Bahnhof;Bärenhecke;50.82893;13.7706
1181;Abzw Johnsbach;Bärenhecke;50.8258;13.772497
1182;Bahnbrücke;Bärenhecke;50.835252;13.769874
1183;Wendeplatz;Johnsbach (Sachs);50.829281;13.747902
1184;Oberdorf;Johnsbach (Sachs);50.825594;13.742002
1185;Niederdorf;Johnsbach (Sachs);50.835548;13.740016
1186;Stadtbad;Glashütte (Sachs);50.845492;13.756772
1187;Bahnhof/Busbahnhof;Glashütte (Sachs);50.850754;13.782035
1188;Sportplatz;Glashütte (Sachs);50.851357;13.767218
1189;Turnhalle;Glashütte (Sachs);50.854003;13.785369
1190;Abzw Dittersdorf;Glashütte (Sachs);50.85284;13.791417
1191;Abzw Rückenhain;Glashütte (Sachs);50.85452;13.794407
1192;Berufsschule;Glashütte (Sachs);50.844593;13.772798
1193;Altenberger Straße;Glashütte (Sachs);50.84278;13.763699
1194;M-Großmann-Platz;Glashütte (Sachs);50.852281;13.772706
1195;Folgenhang;Glashütte (Sachs);50.855633;13.76505
1196;Bf Oberschlottwitz;Schlottwitz;50.870492;13.8144
1197;Neue Mittelstraße;Schlottwitz;50.873986;13.815203
1198;Platz des Friedens;Schlottwitz;50.882578;13.813008
1199;Hp Niederschlottwitz;Schlottwitz;50.890341;13.810978
1200;Firma Graf;Schlottwitz;50.900035;13.81198
1201;Luchau;Luchau;50.865652;13.737287
1202;Abzweig Cunnersdorf;Luchau;50.860763;13.753383
1203;Bretthäusel;Luchau;50.843744;13.74326
1204;Cunnersdorfer Straße;Schlottwitz;50.887281;13.811229
1205;Schule;Reinhardtsgrimma;50.892401;13.754415
1206;Buschhaus;Reinhardtsgrimma;50.897801;13.778956
1207;Abzw Hirschbachmühle;Reinhardtsgrimma;50.907213;13.768935
1208;Neue Häuser;Reinhardtsgrimma;50.893111;13.768713
1209;Wendeplatz;Oberfrauendorf;50.854154;13.697533
1210;Am Kohlberg;Oberfrauendorf;50.856095;13.700061
1211;Gasthof;Oberfrauendorf;50.863023;13.70402
1212;Alte Schule;Oberfrauendorf;50.869405;13.708359
1213;Wendeplatz;Niederfrauendorf;50.877019;13.723657
1214;Schmiedeberger Str;Niederfrauendorf;50.872527;13.717382
1215;Wendeplatz;Hausdorf b Dippoldis;50.906624;13.786359
1216;Niederdorf;Hausdorf b Dippoldis;50.910513;13.788328
1217;Ziegeleigut;Hausdorf b Dippoldis;50.902075;13.784578
1218;Cunnersdorf bei Glashütte;Cunnersdorf b Glash.;50.87422;13.781311
1219;Am Gründel;Cunnersdorf b Glash.;50.877661;13.780305
1220;Oberdorf;Cunnersdorf b Glash.;50.870687;13.778946
1221;Hermsdorfer Straße;Hirschbach b Dippol.;50.908255;13.745698
1222;Wartehalle;Hirschbach b Dippol.;50.907095;13.744517
1223;Oberdorf;Hirschbach b Dippol.;50.907351;13.738242
1224;Hermsdorf am Wilisch;Hermsdorf am Wilisch;50.92268;13.734504
1225;Borsbergstraße;Graupa;50.995562;13.907343
1226;Tiefer Grund;Graupa;51.000094;13.912245
1227;Tschaikowskiplatz;Graupa;51.000055;13.921717
1228;Bonnewitzer Straße;Graupa;51.004099;13.930519
1229;Copitz Äußere Pillnitzer Str;Pirna;50.980444;13.928469
1230;Am Schloß;Graupa;50.999342;13.924053
1231;Lohengrinstraße;Graupa;50.995807;13.93234
1232;Abzw Birkwitz-Pratzschwitz;Graupa;50.989302;13.920119
1233;Bonnewitz Dorfplatz;Bonnewitz;51.006216;13.942733
1234;Radeberger Straße;Bonnewitz;51.005045;13.946645
1235;Bonnewitzer Berg;Bonnewitz;51.00621;13.956569
1236;Altbirkwitz;Birkwitz;50.979996;13.887707
1237;Fährstelle;Birkwitz;50.980151;13.885307
1238;Kindergarten;Birkwitz;50.977187;13.88849
1239;An der Elbaue;Pratzschwitz;50.970167;13.891793
1240;Dorfplatz;Pratzschwitz;50.968024;13.897515
1241;Bahnhof;Heidenau (Sachs);50.980482;13.859672
1242;Dresdner Straße;Heidenau (Sachs);50.986418;13.859482
1243;Käthe-Kollwitz-Straße;Heidenau (Sachs);50.984847;13.859362
1244;Sedlitzer Straße;Heidenau (Sachs);50.965222;13.870039
1245;Stadtzentrum;Heidenau (Sachs);50.980248;13.864761
1246;Fährstelle;Heidenau (Sachs);50.98027;13.883005
1247;Friedensstraße;Heidenau (Sachs);50.982937;13.865809
1248;Rathaus;Heidenau (Sachs);50.980574;13.869673
1249;Heinrich-Zille-Straße;Heidenau (Sachs);50.976516;13.872116
1250;S-Bahnhof Süd;Heidenau (Sachs);50.972314;13.874054
1251;Sachseneck;Heidenau (Sachs);50.970838;13.878594
1252;Reifenwerk;Heidenau (Sachs);50.969374;13.874619
1253;Fritz-Gumpert-Platz;Heidenau (Sachs);50.963672;13.884269
1254;Pechhütte;Heidenau (Sachs);50.960166;13.892583
1255;Pestalozzi-Gymnasium;Heidenau (Sachs);50.970105;13.871046
1256;Beethovenstraße;Heidenau (Sachs);50.967003;13.870551
1257;Böhmischer Weg;Heidenau (Sachs);50.969917;13.865415
1258;Johanniter-Stift;Heidenau (Sachs);50.967216;13.869578
1259;Pechhüttenstraße;Heidenau (Sachs);50.958805;13.882763
1260;Großsedlitz Parkstraße;Heidenau (Sachs);50.954129;13.885107
1261;Barockgarten Großsedlitz;Heidenau (Sachs);50.952194;13.887434
1262;S-Bf. Großsedlitz;Heidenau (Sachs);50.960963;13.894409
1263;Rosa-Luxemburg-Straße;Heidenau (Sachs);50.964327;13.882089
1264;Karl-Marx-Straße;Heidenau (Sachs);50.969137;13.87367
1265;Geschwister-Scholl-Str;Heidenau (Sachs);50.968045;13.875662
1266;Großsedlitz Schule;Heidenau (Sachs);50.955513;13.884024
1267;Ausspanne;Heidenau (Sachs);50.981488;13.845556
1268;Breitscheidstraße;Heidenau (Sachs);50.980457;13.855555
1269;Einkaufszentrum;Heidenau (Sachs);50.979382;13.853633
1270;August-Bebel-Straße;Heidenau (Sachs);50.976238;13.861368
1271;Gabelsbergerstraße;Heidenau (Sachs);50.972129;13.864792
1272;Erlichtmühle;Heidenau (Sachs);50.973305;13.859869
1273;Ärztehaus;Heidenau (Sachs);50.967557;13.87409
1274;Großsedl. Neubauernweg;Heidenau (Sachs);50.950403;13.884785
1275;Kuhtreppen;Heidenau (Sachs);50.962822;13.877857
1276;Am Brunnen;Tronitz (b Pirna);50.945241;13.821465
1277;Borthen;Borthen;50.970119;13.802762
1278;Röhrsdorf (b Pirna);Röhrsdorf (b Pirna);50.967436;13.808267
1279;Sürßen;Sürßen;50.951567;13.834308
1280;Mitte;Tronitz (b Pirna);50.943961;13.817075
1281;Burgstädtel;Burgstädtel b Pirna;50.969911;13.798739
1282;Gut Gamig;Gamig;50.959904;13.842622
1283;Straße nach Gorknitz;Bosewitz;50.964232;13.829839
1284;An der Priese;Bosewitz;50.966672;13.827899
1285;Gorknitz;Gorknitz;50.956966;13.833382
1286;Gamig;Gamig;50.958588;13.842883
1287;Reppchenstraße;Dohna;50.953609;13.861488
1288;Martin-Luther-Straße;Dohna;50.968304;13.856053
1289;Bahnhof;Dohna;50.960621;13.855263
1290;Schloßmühle;Dohna;50.954127;13.853225
1291;Altenberger Straße;Dohna;50.949733;13.858714
1292;Markt;Dohna;50.955097;13.857804
1293;Dresdner Straße;Dohna;50.958731;13.857664
1294;Am Kronenhügel;Dohna;50.962809;13.865799
1295;Gewerbering;Dohna;50.949326;13.865102
1296;Haltepunkt;Köttewitz;50.944645;13.86436
1297;Steinbank;Köttewitz;50.939657;13.873224
1298;Alte Poststraße;Köttewitz;50.939574;13.873918
1299;Krebs;Krebs (Kr PIR);50.937839;13.891775
1300;Niedermeusegast;Meusegast;50.934436;13.889261
1301;Am Kaiserberg;Meusegast;50.932044;13.87932
1302;Ahornallee;Meusegast;50.928462;13.876757
1303;Bahnhof;Weesenstein;50.935877;13.862273
1304;Abzw nach Maxen;Weesenstein;50.939009;13.860364
1305;Gemeindeamt;Weesenstein;50.934396;13.862669
1306;Müglitzbrücke;Weesenstein;50.929083;13.849683
1307;Ortsanfang;Falkenhain (b Pirna);50.938272;13.851869
1308;Oberdorf;Falkenhain (b Pirna);50.939108;13.845101
1309;Abzweig nach Crotta;Crotta;50.933674;13.828781
1310;Schmorsdorf;Schmorsdorf;50.931998;13.820407
1311;An der Naturbühne;Maxen;50.926849;13.801131
1312;Dorfplatz;Maxen;50.924995;13.80012
1313;Maxener Straße;Maxen;50.924254;13.803832
1314;Siedlung;Mühlbach (b Pirna);50.916083;13.826868
1315;Am Kanitz;Burkhardswalde (PIR);50.917561;13.858
1316;Bahnhof;Mühlbach (b Pirna);50.913861;13.817793
1317;Wendeplatz;Mühlbach (b Pirna);50.913203;13.817298
1318;An der Siedlung;Burkhardswalde (PIR);50.924113;13.857522
1319;Bahnhof;Burkhardswalde (PIR);50.925556;13.839059
1320;Dorfplatz;Burkhardswalde (PIR);50.921542;13.857519
1321;Talstraße (Bf);Burkhardswalde (PIR);50.92565;13.838779
1322;Schneckenmühle;Liebstadt;50.88255;13.857061
1323;Abzw nach Seitenhain;Liebstadt;50.878206;13.848732
1324;Markt;Liebstadt;50.863124;13.856403
1325;Schule;Liebstadt;50.854811;13.851187
1326;Waldhäusel;Liebstadt;50.848579;13.876615
1327;Abzw Freibad;Liebstadt;50.857562;13.851182
1328;Abzw Berthelsdorf;Liebstadt;50.854101;13.8466
1329;Am Gänsehals;Liebstadt;50.860795;13.851367
1330;Berthelsdorf bei Liebstadt;Berthelsdorf/Liebst.;50.856181;13.83843
1331;Rotes Vorwerk;Seitenhain b Pirna;50.868298;13.838523
1332;Ortsmitte;Seitenhain b Pirna;50.873633;13.838264
1333;Wendeplatz;Großröhrsdorf (PIR);50.892979;13.825707
1334;Denkmal;Großröhrsdorf (PIR);50.896733;13.834568
1335;Teich;Biensdorf b Pirna;50.902999;13.846516
1336;Neubau;Biensdorf b Pirna;50.905792;13.847849
1337;Lochau;Biensdorf b Pirna;50.899897;13.855093
1338;Unterdorf;Döbra (b Pirna);50.838672;13.839913
1339;Mitte;Döbra (b Pirna);50.833202;13.840763
1340;Abzw Waltersdorf;Döbra (b Pirna);50.827868;13.838055
1341;Ortsmitte;Waltersdorf (Liebst);50.820378;13.838115
1342;Wendeplatz;Waltersdorf (Liebst);50.816694;13.84369
1343;Unterdorf;Börnersdorf;50.83115;13.876427
1344;Mitte;Börnersdorf;50.826061;13.87926
1345;Abzw Walddörfchen;Börnersdorf;50.817156;13.879513
1346;Oberdorf;Börnersdorf;50.822774;13.879568
1347;Viehanlage;Breitenau (b Pirna);50.808465;13.886641
1348;Wendeplatz;Breitenau (b Pirna);50.806727;13.894573
1349;Hennersbach;Hennersbach;50.82374;13.861411
1350;Wendeplatz;Oelsen (b Pirna);50.805758;13.925166
1351;Ortsmitte;Oelsen (b Pirna);50.808657;13.929839
1352;Ortsanfang;Oelsen (b Pirna);50.812502;13.932127
1353;Viehanlage;Oelsen (b Pirna);50.821577;13.939484
1354;Giesenstein;Bad Gottleuba;50.86224;13.944325
1355;Kolibri;Bad Gottleuba;50.858082;13.946212
1356;Gesundheitspark;Bad Gottleuba;50.852799;13.944401
1357;Bährmühle;Bad Gottleuba;50.847758;13.93614
1358;Hackebeilstraße;Bad Gottleuba;50.850022;13.941119
1359;Schule;Bad Gottleuba;50.84798;13.942837
1360;Friedhof;Bad Gottleuba;50.844036;13.945371
1361;Abzw Talsperre;Bad Gottleuba;50.838088;13.944599
1362;An der Rodelbahn;Bad Gottleuba;50.841454;13.958909
1363;Abzweig Oelsen;Oelsen (b Pirna);50.832419;13.945456
1364;OT Augustusberg;Bad Gottleuba;50.842879;13.953814
1365;Hellendorfer Str;Bad Gottleuba;50.832479;13.946154
1366;Hartmannsbach Bergbaude;Bad Gottleuba;50.840844;13.923685
1367;Hartmannsbach Lindenhof;Bad Gottleuba;50.835912;13.914723
1368;Bahratal Grenzübergang;Bad Gottleuba-Bergg.;50.815419;13.981731
1369;Dorfplatz;Hellendorf/Gottleuba;50.828439;13.973666
1370;Grenzlandstraße;Hellendorf/Gottleuba;50.824809;13.967693
1371;Siedlung;Hellendorf/Gottleuba;50.820852;13.958131
1372;Kretzschmarmühle;Hellendorf/Gottleuba;50.833026;13.978331
1373;Kindertagesstätte;Markersbach/Gottleu.;50.836102;13.983005
1374;Erbgericht;Markersbach/Gottleu.;50.839463;13.985731
1375;Wendeplatz;Markersbach/Gottleu.;50.84311;13.990643
1376;Gasthaus Zur Linde;Markersbach/Gottleu.;50.844563;13.994013
1377;Kurhaus;Berggießhübel;50.875026;13.946932
1378;Torbogenhaus;Berggießhübel;50.87539;13.95202
1379;Untere Siedlung;Berggießhübel;50.876767;13.959978
1380;An der Ladengalerie;Berggießhübel;50.877247;13.956005
1381;Zwiesel;Berggießhübel;50.878607;13.968709
1382;Cafe Kühn;Berggießhübel;50.874162;13.945887
1383;Ladenberg;Berggießhübel;50.88201;13.955622
1384;Heidekrug;Cotta b Pirna;50.898194;13.945837
1385;Wendeplatz;Cotta b Pirna;50.899621;13.953489
1386;Gasthaus;Cotta b Pirna;50.902183;13.962055
1387;Spitzbergweg;Cotta b Pirna;50.905758;13.968149
1388;Pilzleite;Cotta b Pirna;50.905675;13.980458
1389;Zum Spitzberg;Cotta b Pirna;50.9039;13.978606
1390;Neundorf Wiesenhof;Pirna;50.909272;13.983057
1391;Eulmühle;Bahretal;50.928995;13.898287
1392;Talstraße;Bahretal;50.897189;13.864197
1393;Halde;Bahretal;50.891682;13.861149
1394;Steinbruch;Niederseidewitz;50.916677;13.883393
1395;Abzw Biensdorf;Nentmannsdorf;50.899005;13.864199
1396;Mühle;Nentmannsdorf;50.91148;13.873386
1397;Kindertagesstätte;Nentmannsdorf;50.903395;13.879189
1398;Gasthaus;Nentmannsdorf;50.899469;13.881249
1399;Viehanlage;Niederseidewitz;50.914483;13.89397
1400;Niederseidewitz;Niederseidewitz;50.921763;13.901861
1401;Oberdorf;Friedrichswalde(PIR);50.897246;13.897479
1402;Ortsmitte;Friedrichswalde(PIR);50.899496;13.907777
1403;Friedrichswalde-Ottendorf;Friedrichswalde(PIR);50.898286;13.913642
1404;Am Heideberg;Ottendorf b Pirna;50.897172;13.926149
1405;Borna (b Pirna);Borna (b Pirna);50.881975;13.887891
1406;Abzw Borna;Gersdorf (b Pirna);50.881746;13.904693
1407;Wendeplatz;Gersdorf (b Pirna);50.879651;13.906938
1408;Gasthaus;Gersdorf (b Pirna);50.878711;13.91436
1409;Alte Schule;Göppersdorf b Pirna;50.860676;13.892953
1410;Mini-Markt;Göppersdorf b Pirna;50.860655;13.887057
1411;Oberdorf;Göppersdorf b Pirna;50.861542;13.880005
1412;Brücke;Göppersdorf b Pirna;50.861089;13.897388
1413;Wingendorf;Wingendorf(Bahretal);50.853251;13.893448
1414;Brücke;Dohma;50.925521;13.916666
1415;Siedlung;Dohma;50.922729;13.925682
1416;Wendeplatz;Dohma;50.920032;13.930065
1417;Mitte;Dohma;50.920973;13.928085
1418;Weinleite;Dohma;50.926446;13.925978
1419;Dohmaer Weg;Dohma;50.923379;13.934258
1420;Am Tunnel;Dohma;50.90916;13.946466
1421;Bahnhof;Pirna;50.96235;13.928858
1422;ZOB / Bahnhof;Pirna;50.961814;13.929762
1423;Rottwerndf. Am Schäferberg;Pirna;50.921652;13.963358
1424;Aufbauring/Friedhof;Pirna;50.955316;13.927428
1425;Dresdner Straße;Pirna;50.957607;13.928078
1426;Siedlung;Pirna;50.956486;13.908759
1427;An der Viehleite;Pirna;50.94732;13.942353
1428;Breite Straße;Pirna;50.960194;13.93909
1429;Robert-Koch-Straße;Pirna;50.960685;13.937644
1430;Rosa-Luxemburg-Straße;Pirna;50.9597;13.933631
1431;Bergstraße;Pirna;50.956801;13.944685
1432;Rottwerndorfer Straße;Pirna;50.954076;13.939376
1433;Clara-Zetkin-Straße;Pirna;50.955677;13.939827
1434;Zehistaer Straße;Pirna;50.951267;13.935288
1435;Fährstelle;Pirna;50.964487;13.939297
1436;Landratsamt;Pirna;50.959505;13.947516
1437;Zehistaer/Kohlbergstraße;Pirna;50.949442;13.933675
1438;Am Friedhof;Pirna;50.955288;13.926402
1439;Postweg;Pirna;50.952461;13.92778
1440;Kohlbergstraße;Pirna;50.951361;13.93125
1441;An der Seidewitz;Pirna;50.942174;13.927383
1442;Lindigt;Pirna;50.9453;13.929703
1443;Zehista Hotel Zur Post;Pirna;50.938512;13.924812
1444;Zehista Abzw nach Dohma;Pirna;50.931467;13.926826
1445;Zuschendorf Gärtnerei;Pirna;50.934068;13.916818
1446;Zuschendorf Lindental;Pirna;50.932361;13.913476
1447;Zuschendorf Landschloss;Pirna;50.932712;13.913419
1448;Seminarstraße;Pirna;50.952038;13.940287
1449;Otto-Walther-Straße;Pirna;50.949584;13.941338
1450;Geibeltbad/Freizeitzentrum;Pirna;50.943995;13.943339
1451;Südvorstadt Schule;Pirna;50.941086;13.944157
1452;Albrecht-Dürer-Straße;Pirna;50.937304;13.945621
1453;Franz-Schubert-Straße;Pirna;50.933797;13.947864
1454;Johann-Sebastian-Bach-Straße;Pirna;50.930427;13.95101
1455;Altrottwerndorf;Pirna;50.92408;13.961739
1456;Am Lohmgrund;Pirna;50.918805;13.965869
1457;Neundorf Wendeplatz;Pirna;50.917067;13.978254
1458;Zehista Schule;Pirna;50.937563;13.921871
1459;Sonnenstein Süd;Pirna;50.950793;13.953457
1460;Sonnenstein Deciner Straße;Pirna;50.950575;13.956835
1461;Sportplatz Pirna Süd;Pirna;50.926896;13.957334
1462;Klinikum Pirna;Pirna;50.957189;13.954323
1463;Sonnenstein Varkausring;Pirna;50.953591;13.958186
1464;Sonnenstein Remscheider Str.;Pirna;50.952156;13.955834
1465;Abzw Pirna-Cunnersdorf;Pirna;50.956632;13.957474
1466;Sonnenstein Hochhaus;Pirna;50.956064;13.948981
1467;Bahnhof;Obervogelgesang;50.94985;13.989623
1468;Abzw Neundorf;Krietzschwitz;50.929242;13.978117
1469;Abzw Rosenthal;Krietzschwitz;50.924221;13.990535
1470;Hp Copitz;Pirna;50.967874;13.934014
1471;Copitz Pratzschwitzer Str;Pirna;50.966436;13.929668
1472;Copitz-West;Pirna;50.969384;13.921519
1473;Copitz Eichendorffstraße;Pirna;50.969147;13.928813
1474;Copitz Schillerstraße;Pirna;50.970064;13.932097
1475;Copitz Herderstraße;Pirna;50.970858;13.931888
1476;Copitz Rennerstr /Herderhalle;Pirna;50.974496;13.930999
1477;Copitz Wesenitztalschänke;Pirna;50.979443;13.930322
1478;Copitz Sportplatz;Pirna;50.976022;13.924057
1479;Copitz Birkwitzer Straße;Pirna;50.974909;13.918486
1480;Jessen W-Hultsch-Heim;Pirna;50.986287;13.93505
1481;Jessen An der Sandgrube;Pirna;50.989871;13.937392
1482;Jessen Gasthaus;Pirna;50.990306;13.944219
1483;Abzw Jessen;Pirna;50.98912;13.936065
1484;Liebethaler Grund;Pirna;50.996238;13.957203
1485;Copitz Albert-Barthel-Straße;Pirna;50.973441;13.937691
1486;Copitz Berufsschulzentrum;Pirna;50.975536;13.933349
1487;Zatzschke Weiße Taube;Pirna;50.98282;13.954844
1488;Copitz Kiesberg/Brauhaus;Pirna;50.980204;13.942971
1489;Copitz Gewerbegebiet;Pirna;50.980224;13.948768
1490;Copitz Lohmener Straße;Pirna;50.978533;13.944539
1491;Copitz Heinrich-Heine-Straße;Pirna;50.974157;13.940042
1492;Copitz Pillnitzer Straße;Pirna;50.973277;13.935648
1493;Copitz Schulstraße;Pirna;50.968566;13.934583
1494;Copitz Hauptplatz;Pirna;50.967189;13.937929
1495;Copitz Werthaus;Pirna;50.966188;13.946258
1496;Copitz Grundschänke;Pirna;50.966669;13.953482
1497;Mockethal Steinbruch;Pirna;50.970865;13.952562
1498;Mockethal Grauer Storch;Pirna;50.974708;13.958747
1499;Mockethal Wehlener Straße;Pirna;50.975052;13.95916
1500;Copitz Fährstelle;Pirna;50.965431;13.939336
1501;Tannenweg;Pirna;50.985945;13.937243
1502;Altjessen;Pirna;50.989957;13.943592
1503;Hp Copitz Nord;Pirna;50.977435;13.935408
1504;R-Renner-/Pillnitzer Straße;Pirna;50.976867;13.930614
1505;Ebenheit bei Pirna;Ebenheit bei Pirna;50.947738;13.981649
1506;Kleinebenheit;Ebenheit bei Pirna;50.938177;13.966473
1507;Sportplatz;Struppen;50.938431;13.998099
1508;Südstraße;Struppen;50.936834;14.003181
1509;Mitte;Struppen;50.935092;14.010917
1510;Post;Struppen;50.933731;14.015255
1511;Hohe Straße;Struppen;50.919991;14.017022
1512;Siedlung;Struppen;50.919705;14.016924
1513;Landschlachthof;Struppen;50.933418;14.018257
1514;Naundorf (b Pirna);Naundorf (b Pirna);50.946474;14.025398
1515;Weißig b Thürmsdorf;Weißig b Thürmsdorf;50.945076;14.070747
